"key","source","Translation"
"E66E2E2E485EDF896657DBA20C6FDC8D","A Better God for Earth","Кращий бог для Землі"
"9DAEC327447AC61379073D8454CD1C2B","A GamePigTM handheld entertainment device.","Портативний розважальний пристрій ІгроСвинТМ."
"B90AF47C438E540754D805B3609950F9","A Glorious Piece of TriOptimum Art","Видатний витвір мистецтва TriOptimum"
"9E9EB12C4806735AF13C72AA39AA4AED","A Pact","Пакт"
"AA7F74EB402CE443DB11ABB74289CBEF","A TriOptimum laptop.","Ноутбук TriOptimum."
"1B15A00C4A3A9F1096E6F680D28C7442","A bottle of French Champagne.","Пляшка французького шампанського."
"E770EF344F1140D94B758A853BBAA4A5","A bottle of TriOptimum Amaretto. ""Our Amaretto is lovingly created by the 4th Generation of our Italian R&D branch from their facility in Sector 7V, New Saronno. Enjoyed on it’s own, in a delicious cocktail, or add a little kick to your afternoon coffee. Make your summer a special one! Whichever way you choose to enjoy, please enjoy responsibly.""","Пляшка амарето від TriOptimum. «Наше амарето з любов’ю створене італійським науковим відділом 4-го покоління на їхньому заводі в секторі 7В, Нью-Саронно. Насолоджуйтеся ним окремо, у смачних коктейлях, або додавайте до післяобідньої кави. Зробіть своє літо особливим! Який би спосіб його смакувати ви не обрали, будь ласка, робіть це відповідально»."
"3C7740AC49A0D450B77E24B417DED6CF","A bottle of TriOptimums ’Dark Matter’ whiskey. ""We took our traditional methods into Earth’s orbit for 6 months to craft a new favorite, from cask to glass, with a taste thats out of this world. We examined the effects of zero-gravity on our patented process and, in 2068, we made history with first ’space aged’ whiskey, with unique aromatic notes and taste only found in the exosphere. Please enjoy responsibly.""","Пляшка віскі «Темна матерія» від TriOptimum. «Ми перенесли на 6 місяців наші традиційні методи на навколоземну орбіту, щоб виготовити нове улюблене віскі — від бочки до келиха — зі смаком, який не має аналогів у цьому світі. Ми дослідили вплив невагомості на наші запатентовані технології, і в 2068 році ми увійшли в історію з першим віскі з космічною витримкою, з унікальними ароматичними барвами та смаком, які можна знайти лише в екзосфері. Будь ласка, насолоджуйтеся відповідально»."
"E7EE122A4C68D3E58EFA27A31B7C34C1","A bottle of hair gel.","Пляшка гелю для волосся."
"AC3506DE43CCB276E1C1079C7012095A","A bottle of hair mousse.","Пляшка мусу для волосся."
"D4BDDE6B47F84164A3BB2E9FE4575872","A bottle of red wine.","Пляшка червоного вина."
"D8B7A6404F1DBD02D66AC38E9604BCEE","A bottle of shaving cream.","Пляшка крему для гоління."
"9435ECC24ED2DB4E9367A28D6D34722E","A bottle of white wine.","Пляшка білого вина."
"B295F61B40A492B460CD3C9843E2EDBE","A broken laptop.","Зламаний ноутбук."
"DEEAB3D1427FE254E7B4F9B211400AD5","A bronze jeweled egg stand.","Інкрустована коштовностями бронзова підставка для яєць."
"916775764003C94C269FB0A250BE44B8","A clamp meter used to check voltage in conduits.","Прилад для вимірювання напруги в електропровідниках."
"AB4B33F04F5E0ADAE171DE970DCBBEF6","A coin minted for TriOptimum employees to earn and use with approved company vendors.","Монета, викарбувана для співробітників TriOptimum, щоб вони могли заробляти та використовувати її у затверджених компанією продавців."
"184D208748731969D8605780A903CC95","A common drink tumbler with an insulated vacuum sealed interior to keep cold drinks cold and hot drinks hot.","Звичайна термосклянка з вакуумною ізольованою внутрішньою частиною, що зберігає холодні напої холодними, а гарячі — гарячими."
"9BE753D7403B8A884EC17F875021D33F","A common fire extinguisher.","Звичайний вогнегасник."
"F146A308405FF85C2AC0B685B4367673","A company excellence trophy.","Трофей компанії за майстерність."
"966846C94B053CE47CD400B75AC23827","A container used to violently mix together multiple liquids for consumption.","Контейнер, що використовується для інтенсивного змішування кількох рідин з ціллю подальшого споживання."
"9285981D4758594DF89E4F9E84C7F364","A cordless hair dryer.","Бездротовий фен."
"E28375AB44569ADE15B04B8E6BB5093A","A crystal champagne flute.","Кришталевий келих для шампанського."
"29CC9B85487048E898D4A5B2DCFECCC8","A crystal gin decanter.","Кришталевий графин для джину."
"C377B5A84830274B064BFE918ADEFBC1","A crystal rum decanter.","Кришталевий графин для рому."
"1CF7E3284012D30122E6C3BA93BBC22D","A crystal scotch decanter.","Кришталевий графин для скотчу."
"BF4DF941443557239DB743BA45BB14CF","A crystal skull of unknown origin.","Кришталевий череп невідомого походження."
"E0AC91414ED658CD0DAC7DB379480AD8","A crystal tequila decanter.","Кришталевий графин для текіли."
"01CE067A479848175E65DAACE36BD74F","A crystal whiskey decanter.","Кришталевий графин для віскі."
"D2C4EB4D4CD2329469D9EAB0E37CE3AC","A defective lead pipe fused to a 90-degree elbow reducer, this simple connection helped carry coolant throughout the station. It is now fashioned as an ad-hoc weapon to be used by security personnel for melee training purposes.","Несправна свинцева труба, приплавлена до 90-градусного колінного перехідника. Раніше це просте з’єднання допомагало розповсюджувати охолоджувальну рідину по всій станції. Наразі вона слугує ситуативною зброєю, яку охоронці використовують для тренувань із рукопашного бою."
"DC0BFC744A6E7E0676D23184B08544FD","A delicious snack with almost no nutritional value.","Смачний перекус майже без поживної цінності."
"6484E6A34D36A5E2B435CA902AA753C3","A device that contains the contact information of numerous people.","Пристрій, що містить контактні дані безлічі людей."
"5EEB80644B3B50B4085102BB38276368","A fancy pen.","Елегантна ручка."
"0A5D68BB43798B125937D3B9D05098E0","A fearsome fight is ahead of ye, for yer foe is full of rage as it watches witches take its place in the sky.","Попереду на вас чекає страхітливий бій, адже ворог ваш сповнився люті, споглядаючи, як відьми займають своє місце на небосхилі."
"9D8049DD4B39ECC28929A68B60E2EEF4","A felt tip ink marker.","Фломастер."
"DF0DB209468E45655FFD5C9ECC68A88B","A figment.","Плід уяви."
"E6C7BA4D4F278A621F7559AD0D946D06","A filthy station rag.","Брудна ганчірка."
"FB4F0E2B4D4406E75CCE88AC580944D5","A food bar","Батончик"
"8BB8AE47450EF4B7739BECB7974D9BEB","A fork made of gold.","Виделка із золота."
"DF4DFC9648A424EFA86B849664E37A14","A futuristic plastic fork.","Футуристична пластикова виделка."
"4147700949BFCEC064AB9A93DDB17FD5","A game controller designed to be used by the Game Brick(tm) console.","Ігровий контролер, розроблений для використання з консоллю «Ґейм брік(тм)»."
"96C270BA48969475EC7431A326A55621","A glove made of heavy rubber.","Рукавичка з щільної гуми."
"E1614F8342FEE6D7FA3B17A5041270F5","A gold piggy bank.","Золота скарбничка."
"4BE55357479A1A81EE24019482948E3B","A gold plated ice bucket.","Позолочене відерце для льоду."
"076131634482460818849087F93A0282","A gold plated ice tongs.","Позолочені щипці для льоду."
"6DAF6F2D4AE66D2E34ADD285498A75C1","A good shepherd protects his flock.","Добрий пастор оберігає свою паству."
"EB7F4AF14F37DC1A6E815596A8BD55C8","A heavy and elegant pen holder.","Важкий і елегантний тримач для ручок."
"8F6CB9214BBEF6EAE898F0901EBFDD38","A helmet that brings the user into the world of virtual realty.","Шолом, що переносить користувача у світ віртуальної реальності."
"0818D5794FA6358A1EF140AA13940FC1","A hexagonal canister designed to hold research chemicals.","Шестигранна каністра, призначена для зберігання хімікатів для дослідів."
"42098D6F4ECF393534407EB662849172","A high end martini glass.","Висококласний келих для мартіні."
"BF6323704097AEDAA55D95909F495E4D","A high end whiskey glass.","Висококласний келих для віскі."
"F148A1CE4E0F2106B00587BF86157099","A high quality pool cue.","Високоякісний більярдний кий."
"42FE8DC44069440E0AE65594024EEB0F","A hot plate.","Електроплитка."
"3A05100144D5DB1A1C6A98BEC4D2F2AC","A humidor filled with the finest illegal cigars.","Г’юмідор, наповнений найкращими нелегальними сигарами."
"AA9DDF2E4B61A687206485830F95373B","A hungry worker is less than TriOptimal.","Голодний працівник — це далеко не TriOpt’имально."
"CF3D43E9474449A75DE9BBA382673CEE","A kidney dish used in surgical wards to receive soiled dressings and other medical waste.","Ниркоподібний лоток, що використовується в хірургічних відділеннях для збору забруднених перев’язок та інших медвідходів."
"EEEAED0A4F5B94B9D06E94A42E1F868A","A knife made of gold.","Ніж із золота."
"689C96BC45D796BE7D4137850F8F4496","A lump of recyclable scrap.","Шматок брухту, придатного для переробки."
"892F8D1B470817EF27CB639CF2405B38","A mask to protect the user’s eye when welding.","Маска для захисту очей користувача під час зварювання."
"DBA0AD6D413DEF42B7A6709571246564","A metal bond chip.","Металевий чип-облігація."
"B1B8D9374D6338C543D1A48BABAEFDDC","A miner never forgets the hug of a happy child.","Гірник ніколи не забуває обійми щасливої дитини."
"29CCF7134B24AF51EEF2B59A3662E979","A monster who honks at ye for no reason when ye just trying to go to the store.","Чудовисько, що безпідставно кричить на вас, коли ви просто намагаєтеся піти до крамниці."
"F6FFFDE043966ED2E342769C7B456340","A pair of diagnostic glasses.","Діагностичні окуляри."
"100DA3124EB4DF82F81DA9806259B4C0","A pair of medical scissors used for surgical procedures.","Медичні ножиці, що використовуються для хірургічних операцій."
"38AA5D094FD103147E0CBB8DFFD8FB6F","A pair of needle nose pliers.","Довгогубці."
"7538D2A14A0C1190444166904F38003C","A pair of tech glasses.","Технічні окуляри."
"322E8A274649D5F491AB96975123ADED","A plastic cafeteria tray.","Пластикова таця з їдальні."
"2FC8B4E0443397D16F967BACD66B2EAF","A plastic comb.","Пластиковий гребінець."
"74140A834C3F7E7DC19408AC35239633","A plastic knife.","Пластиковий ніж."
"AF481EAA439A5C1F52BA9AAE8A160828","A pool ball designed for use at the Executive casino.","Більярдна куля, призначена для використання в Керівничому казино."
"E843A7DD41E78EA47B1EBEBA63AF5855","A porcelain bowl","Порцелянова миска."
"5B03B9744D4006238C38739557248CF9","A porcelain plate","Порцелянова тарілка."
"6FF8CAA9403BB3BD7C8D619A510D1F50","A portable device for recording short messages. The in-built processor can transcribe dialogue and translate for optimal team communication.","Портативний пристрій для запису коротких повідомлень. Вбудований процесор здатний транскрибувати та перекладати діалоги для оптимального спілкування в команді."
"2714F0874D65DB80654357A4EBB742E5","A portable vice clamp.","Переносні лещата."
"46DF26BC488C785DF828BEA2F000BEBC","A practical plastic bowl.","Практична пластикова миска."
"A4F5364B43167719040017AB5DC97A44","A rack for placing pool balls in their starting positions.","Трикутник для розміщення більярдних куль у початкові позиції."
"40C7EB704D4496E95A24A29D274D35C8","A roll of toilet paper.","Рулон туалетного паперу."
"252D3C8C4AB72BE01FC091876A00CD53","A scalpel used for surgical procedures.","Скальпель, що використовується в хірургічних операціях."
"EFAC129844FFBC5A374BA88447D5453F","A scan gun used to check codes into the station’s inventory management system.","Сканер, що використовується для перевірки кодів у системі управління запасами станції."
"C87B23414C68DBB43C181685B9EB849B","A severed human arm.","Відрубана людська рука."
"327F524741FBDF1723C247AB8CAE8244","A simple electric toothbrush.","Проста електрична зубна щітка."
"ED124751439E8024A52945BABDE246AA","A small bowl with tapered sides used for mixing and containing solutions.","Мала миска зі звуженими боками, що використовується для змішування і зберігання розчинів."
"DE07497749E003B2648E07B5F863BB17","A small percentage of individuals may experience seizures when exposed to certain flashing lights, patterns, or images, even with no prior history of epilepsy or seizures. If you, or anyone in your family, have experienced epileptic conditions, consult your physician prior to playing. Please review the safety information in the product manual for more information.","У невеликого відсотка людей можуть виникати судоми під впливом певних блимань світла, візерунків або зображень, навіть без випадків епілепсії чи судом у минулому. Якщо у вас або в когось із вашої родини були випадки епілепсії напади — проконсультуйтеся зі своїм лікарем, перш ніж починати грати. Будь ласка, ознайомтеся з інформацією про безпеку в посібнику користувача для отримання додаткової інформації."
"7F635C514DD8F47C1CEA5DB866F48D3D","A solid gold ash tray.","Попільничка із чистого золота."
"03EDF919427CB0EDAD2448BBC7D59AF0","A solid state battery powered drill.","Дриль із живленням від твердотілого акумулятора."
"66EDA30D46B27F0668E5618BECD14466","A special isotope required to activate Citadel Station’s radiation shield.","Особливий ізотоп, необхідний для активації радіаційного щита станції «Цитадель»."
"BFFF08504C6C0B132B5DBF85D2054E1F","A spool of wire.","Котушка з дротом."
"9ABAB0A847663C605041DE93848FCBC3","A spoon made of gold.","Ложка із золота."
"AB9A101340D0C572144A1EB727BA22C6","A stainless steel canister to hold medical supplies.","Каністра з нержавіючої сталі для зберігання медматеріалів."
"4AA24B44469805F2FE35C5B11C867095","A standard e-scroll reader.","Стандартний зчитувач е-сувоїв."
"1F25AF17417BF7A4A35D498C305BDE00","A standard station notebook.","Стандартний нотатник станції."
"2F73DB5640D13520110C1EA3137F23A5","A standard-issue security measure. Provides passage through certain locked doors.","Стандартний захід безпеки. Забезпечує прохід через певні замкнені двері."
"C11E83EF4B2ED55091BA0CA8819A8A38","A sturdy mallet.","Міцний молоток."
"1B26E21F4CCB16B8DE393F9D150B1700","A synthetic emotional support animal.","Синтетична тварина для психологічної підтримки."
"8A50E2A74488EE78CD3676BC19632C71","A tool for wiring electronics.","Інструмент для з’єднання електроніки."
"E767D64B49FE294B8E71BF9655998370","A tube of toothpaste.","Тюбик зубної пасти."
"251DA51C4DF03553DFF834BE5934170F","A vodka decanter.","Графин для горілки."
"DE2407E84EBC90EEF34A54A40DB7EC5A","A wine glass.","Келих для вина."
"""A1""","A1","A1"
"""A2""","A2","A2"
"""A3""","A3","A3"
"""A4""","A4","A4"
"""A5""","A5","A5"
"""A6""","A6","A6"
"""A7""","A7","A7"
"""A8""","A8","A8"
"D882ED804667A7F6DF85DCB1B548606E","ABOOOOOOOOOTTTT!!!111","ЩОООООООБИИИИИИ!!!111"
"0FE7B0B14DC2561185E487AFE97FEC4B","ABSTRACT GOAL<cf>INHIBITOR","АБСТРАКТНА МЕТА<cf>ІНГІБІТОР"
"352F31444353DD28EA7ED5A0FFD48067","ACCESS","ДОСТУП"
"304AE22A4B5E2714E9618088C10534E8","ACCESS GRANTED","ДОСТУП НАДАНО"
"9283D5144B2B4C78FB294EA4C667D67B","ACTION","ДІЯ"
"02B7E9FD4A3EF47AC5C35795265EBEF9","ACTIVATE","АКТИВУВАТИ"
"EF57B9E642154E54A86B80AC4FA7D8E0","ADM","АДМ"
"352B71F34B1C79408B8EBE968BA3CAD1","AFTER THE GREAT WAR, HUMANKIND WAS DRIVEN TO EXTINCTION. FROM THE ASHES, A NEW MUTATED RACE OF MAN-SWINE TOOK OVER THE FORMER TERRITORY OF NORTH AMERICA. THIS UNRULY BREED HAD NOT LEARNED FROM THE PAST AND CONTINUED TO FIGHT AMONGST THEMSELVES AND LIVE IN A WASTELAND OF SQUALOR.<cf><cf>BUT A SMALL GLIMMER OF HOPE REMAINED. PROPHETS FORETOLD OF A DAY WHEN A PIG-BOY NAMED GRUNTY WOULD FIND THE COURAGE TO STAND UP TO THE OPPRESSIVE WAR MONGERING HOGS...","ПІСЛЯ ВЕЛИКОЇ ВІЙНИ ЛЮДСТВО ВИМЕРЛО, А З ПОПЕЛУ ПОСТАЛА НОВА РАСА МУТОВАНИХ ЛЮДОСВИНЕЙ І ЗАХОПИЛА РУЇНИ КОЛИШНЬОЇ ПІВНІЧНОЇ АМЕРИКИ. ЦЕЙ НЕПОКІРНИЙ ВИД НІЧОМУ НЕ НАВЧИВСЯ З УРОКІВ МИНУЛОГО І ПРОДОВЖИВ ВОЮВАТИ МІЖ СОБОЮ ТА ЖИТИ В ЗАНЕДБАНІЙ ПУСТЦІ.<cf><cf>АЛЕ МАЛЕНЬКИЙ ПРОБЛИСК НАДІЇ ЗАЛИШАВСЯ. ПРОРОКИ ВІЩУВАЛИ ПРО ДЕНЬ, КОЛИ ПОРОСЯ НА ІМ’Я ХРОКАЛО ЗНАЙДЕ В СОБІ МУЖНІСТЬ ПОСТАТИ ПРОТИ ДЕСПОТИЧНИХ СВИНЕЙ, ЩО РОЗПАЛЮЮТЬ ВІЙНИ..."
"7B79991A45F90EE0296B71BE934F00AC","ALERT MESSAGE","ПОПЕРЕДЖЕННЯ"
"10D29A4D42C5ED9063B52E8F929D8772","ANALYZER UPDATE:  {Message}","ОНОВЛЕННЯ АНАЛІЗАТОРА: {Message}"
